head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,body_118,body_119,body_120,body_121,body_122,body_123,body_124,body_125,body_126,body_127,body_128,body_129,body_130
1836279601,16777220,43,2023,10,13,14,22,10,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,14,54,0,300,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,41,9500,49,9000,49,0,41,0,0
1836279601,16777220,44,2023,10,13,14,14,54,0,300,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,14,33,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,81,10500,37,9500,37,0,81,0,0
1836279601,16777220,44,2023,10,13,14,14,33,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,14,44,0,100,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,94,19000,79,16500,79,0,94,0,0
1836279601,16777220,44,2023,10,13,14,14,44,0,100,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,54,2023,10,13,14,13,47,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,630,117500,1238,125000,1236,500,479,500,0
1836279601,16777220,44,2023,10,13,14,13,47,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,13,57,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,74,12000,69,11500,69,0,74,0,0
1836279601,16777220,44,2023,10,13,14,13,57,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,23,37,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,77,10000,31,7500,31,0,77,0,0
1836279601,16777220,44,2023,10,13,14,23,37,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,23,16,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,38,8000,27,9000,27,0,34,500,0
1836279601,16777220,44,2023,10,13,14,23,16,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,45,2023,10,13,14,23,27,0,0,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,30,5500,16,5000,16,0,30,0,0
1836279601,16777220,43,2023,10,13,14,23,27,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,13,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,29,4500,16,4500,16,0,29,0,0
1836279601,16777220,44,2023,10,13,14,11,13,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,11,3,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,38,6500,23,6500,23,0,34,500,0
1836279601,16777220,44,2023,10,13,14,11,3,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,19,36,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,30,4000,12,4500,12,0,30,0,0
1836279601,16777220,44,2023,10,13,14,19,36,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,19,25,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,72,15000,98,13000,98,0,72,0,0
1836279601,16777220,44,2023,10,13,14,19,25,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,19,15,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,40,7000,17,6000,17,0,40,0,0
1836279601,16777220,44,2023,10,13,14,19,15,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,18,14,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,30,4500,16,5000,16,0,30,0,0
1836279601,16777220,44,2023,10,13,14,18,14,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,17,53,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,20,5500,13,5000,13,0,20,0,0
1836279601,16777220,44,2023,10,13,14,17,53,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,18,4,0,0,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,72,14000,118,13000,83,500,72,0,0
1836279601,16777220,43,2023,10,13,14,18,4,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,24,28,0,400,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,49,11000,29,8500,29,0,49,0,0
1836279601,16777220,44,2023,10,13,14,24,28,0,400,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,24,7,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,46,9000,32,9500,32,0,46,0,0
1836279601,16777220,44,2023,10,13,14,24,7,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,24,18,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,51,12500,51,9000,24,500,51,0,0
1836279601,16777220,44,2023,10,13,14,24,18,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,23,57,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,56,8500,59,9000,59,0,56,0,0
1836279601,16777220,44,2023,10,13,14,23,57,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,23,47,0,400,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,71,18000,118,14000,118,0,71,0,0
1836279601,16777220,44,2023,10,13,14,23,47,0,400,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,20,58,0,300,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,74,13000,73,9000,73,0,61,1000,0
1836279601,16777220,44,2023,10,13,14,20,58,0,300,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,21,18,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,19,6500,12,5500,12,0,19,0,0
1836279601,16777220,44,2023,10,13,14,21,18,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,21,8,0,500,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,28,4500,15,4500,15,0,28,0,0
1836279601,16777220,44,2023,10,13,14,21,8,0,500,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,24,48,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,85,15500,53,13000,53,0,85,0,0
1836279601,16777220,44,2023,10,13,14,24,48,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,24,38,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,30,5500,16,5000,16,0,30,0,0
1836279601,16777220,44,2023,10,13,14,24,38,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,24,59,0,100,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,60,12000,99,10500,99,0,60,0,0
1836279601,16777220,44,2023,10,13,14,24,59,0,100,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,13,37,0,400,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,86,10500,33,8500,33,0,86,0,0
1836279601,16777220,44,2023,10,13,14,13,37,0,400,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,13,27,0,100,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,30,6000,15,5000,15,0,30,0,0
1836279601,16777220,44,2023,10,13,14,13,27,0,100,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,53,2023,10,13,14,13,16,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,82,16500,76,12500,76,0,73,1000,0
1836279601,16777220,44,2023,10,13,14,13,16,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,13,6,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,15,3500,8,3000,8,0,15,0,0
1836279601,16777220,44,2023,10,13,14,13,6,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,12,46,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,43,9000,20,8000,20,0,43,0,0
1836279601,16777220,44,2023,10,13,14,12,46,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,12,56,0,400,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,62,12000,64,10000,64,0,62,0,0
1836279601,16777220,44,2023,10,13,14,12,56,0,400,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,24,0,0,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,20,7500,11,5000,11,0,20,0,0
1836279601,16777220,44,2023,10,13,14,11,24,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,11,44,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,78,18000,72,18000,72,0,78,0,0
1836279601,16777220,44,2023,10,13,14,11,44,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,11,34,0,500,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,74,11000,84,13000,84,0,74,0,0
1836279601,16777220,44,2023,10,13,14,11,34,0,500,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,51,2023,10,13,14,12,25,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,72,18000,63,12500,63,0,68,500,0
1836279601,16777220,44,2023,10,13,14,12,25,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,35,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,16,4000,8,3000,8,0,16,0,0
1836279601,16777220,44,2023,10,13,14,12,35,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,45,2023,10,13,14,16,47,0,0,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,43,7500,20,8000,20,0,43,0,0
1836279601,16777220,43,2023,10,13,14,16,47,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,25,24,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,48,10500,52,7500,52,0,48,0,0
1836279601,16777220,44,2023,10,13,14,25,24,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,25,14,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,32,6500,19,6000,19,0,32,0,0
1836279601,16777220,44,2023,10,13,14,25,14,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,14,8,0,100,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,48,10000,72,7000,72,0,48,0,0
1836279601,16777220,44,2023,10,13,14,14,8,0,100,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,14,23,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,59,11000,49,7500,49,0,59,0,0
1836279601,16777220,44,2023,10,13,14,14,23,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,16,6,0,0,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,42,8500,71,7500,71,0,42,0,0
1836279601,16777220,46,2023,10,13,14,16,6,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,13,2000,20,500,20,0,13,0,0
1836279601,16777220,52,2023,10,13,14,15,55,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,114,21000,176,16000,176,0,114,0,0
1836279601,16777220,44,2023,10,13,14,15,55,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,16,16,0,300,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,30,5500,17,6000,17,0,30,0,0
1836279601,16777220,44,2023,10,13,14,16,16,0,300,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,25,35,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,18,6500,9,3500,9,0,18,0,0
1836279601,16777220,44,2023,10,13,14,25,35,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,25,55,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,64,11000,67,9000,67,0,64,0,0
1836279601,16777220,44,2023,10,13,14,25,55,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,25,45,0,400,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,62,12500,78,11000,78,0,62,0,0
1836279601,16777220,44,2023,10,13,14,25,45,0,400,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,17,12,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,18,2500,7,2500,7,0,18,0,0
1836279601,16777220,44,2023,10,13,14,17,12,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,53,2023,10,13,14,17,2,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,79,14000,76,12000,76,0,75,500,0
1836279601,16777220,44,2023,10,13,14,17,2,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,20,27,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,62,14500,60,11500,60,0,62,0,0
1836279601,16777220,44,2023,10,13,14,20,27,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,20,17,0,300,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,24,6500,12,6000,12,0,24,0,0
1836279601,16777220,44,2023,10,13,14,20,17,0,300,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,20,7,0,100,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,54,11000,87,11000,87,0,54,0,0
1836279601,16777220,44,2023,10,13,14,20,7,0,100,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,22,35,0,800,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,36,9500,65,6500,64,500,36,0,0
1836279601,16777220,44,2023,10,13,14,22,35,0,800,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,16,26,0,500,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,74,18500,62,13000,62,0,74,0,0
1836279601,16777220,44,2023,10,13,14,16,26,0,500,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,16,36,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,15,3000,8,2500,8,0,15,0,0
1836279601,16777220,44,2023,10,13,14,16,36,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,17,43,0,500,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,93,18000,82,16500,82,0,93,0,0
1836279601,16777220,44,2023,10,13,14,17,43,0,500,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,17,23,0,0,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,27,7000,21,7000,21,0,27,0,0
1836279601,16777220,44,2023,10,13,14,17,23,0,0,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,17,33,0,300,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,57,12000,32,9000,32,0,52,500,0
1836279601,16777220,44,2023,10,13,14,17,33,0,300,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,12,15,0,400,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,52,9500,58,8500,58,0,52,0,0
1836279601,16777220,44,2023,10,13,14,12,15,0,400,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,11,54,0,900,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,33,8000,20,8500,20,0,29,500,0
1836279601,16777220,44,2023,10,13,14,11,54,0,900,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,52,2023,10,13,14,12,5,0,200,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,69,12000,116,10500,116,0,69,0,0
1836279601,16777220,44,2023,10,13,14,12,5,0,200,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,18,34,0,700,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,46,9500,25,8500,25,0,46,0,0
1836279601,16777220,44,2023,10,13,14,18,34,0,700,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,53,2023,10,13,14,18,24,0,500,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,77,18000,97,12000,97,0,72,500,0
1836279601,16777220,44,2023,10,13,14,18,24,0,500,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,15,35,0,300,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,14,3000,8,3000,8,0,14,0,0
1836279601,16777220,44,2023,10,13,14,15,35,0,300,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,15,45,0,500,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,63,13000,41,12500,41,0,63,0,0
1836279601,16777220,44,2023,10,13,14,15,45,0,500,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,15,4,0,600,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,76,10500,63,7500,63,0,76,0,0
1836279601,16777220,44,2023,10,13,14,15,4,0,600,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,15,25,0,100,site_117,7,277251708,6615057,0,0,,,,,,,1,8,1,0,32,7500,18,6000,18,0,32,0,0
1836279601,16777220,44,2023,10,13,14,15,25,0,100,site_117,7,277251708,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,59,2023,10,13,14,22,51,0,100,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,17229,439500,8310,588000,8309,2500,17079,18000,0
1836279601,16777220,44,2023,10,13,14,22,51,0,100,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,23,11,0,600,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,17274,458500,8183,550000,8182,500,17093,22000,0
1836279601,16777220,44,2023,10,13,14,23,11,0,600,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,59,2023,10,13,14,23,1,0,400,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,16944,453500,8259,566000,8258,500,16593,30000,0
1836279601,16777220,44,2023,10,13,14,23,1,0,400,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,20,48,0,0,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,18350,498500,7783,528500,7756,1500,17763,31000,0
1836279601,16777220,44,2023,10,13,14,20,48,0,0,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,20,37,0,800,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,18307,463500,7890,547000,7888,1000,17818,22500,0
1836279601,16777220,44,2023,10,13,14,20,37,0,800,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,56,2023,10,13,14,18,55,0,200,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,16663,476000,7826,532000,7826,0,15938,12000,0
1836279601,16777220,44,2023,10,13,14,18,55,0,200,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,58,2023,10,13,14,19,5,0,400,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,15865,414500,8373,552000,8373,0,15777,10500,0
1836279601,16777220,44,2023,10,13,14,19,5,0,400,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,58,2023,10,13,14,18,45,0,0,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,18464,473000,8438,555000,8434,2500,18024,30000,0
1836279601,16777220,43,2023,10,13,14,18,45,0,0,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,56,2023,10,13,14,21,29,0,0,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,17025,484000,8026,446500,7895,8000,16435,16500,0
1836279601,16777220,43,2023,10,13,14,21,29,0,0,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,56,2023,10,13,14,21,39,0,200,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,16941,454000,7900,506500,7900,0,16148,24000,0
1836279601,16777220,44,2023,10,13,14,21,39,0,200,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,21,49,0,500,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,16541,490500,7963,521000,7962,1000,15816,35500,0
1836279601,16777220,44,2023,10,13,14,21,49,0,500,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,59,2023,10,13,14,19,46,0,600,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,21005,473500,8436,583500,8402,3500,20201,29500,0
1836279601,16777220,44,2023,10,13,14,19,46,0,600,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,19,56,0,800,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,21601,483500,8083,563500,8079,3500,20697,28000,0
1836279601,16777220,44,2023,10,13,14,19,56,0,800,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,59,2023,10,13,14,21,59,0,700,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,16641,414500,8197,544500,8195,1500,16206,16000,0
1836279601,16777220,44,2023,10,13,14,21,59,0,700,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,22,20,0,200,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,17166,403000,8091,541000,8089,2000,16617,17000,0
1836279601,16777220,44,2023,10,13,14,22,20,0,200,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,22,10,0,0,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,17225,400500,8327,562000,8327,0,16383,16500,0
1836279601,16777220,43,2023,10,13,14,22,10,0,0,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,59,2023,10,13,14,14,49,0,200,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,29365,489500,8418,574000,8415,5500,28964,40000,0
1836279601,16777220,44,2023,10,13,14,14,49,0,200,site_117,1,277254903,6615057,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,14,39,0,0,site_117,1,277254903,6615057,0,0,,,,,,,1,6,1,0,28556,455500,8204,570000,8204,0,28117,31000,0
